PlayerID,Age_Group,Gender,Country,Subscription_Tier,Avg_Session_Min,Total_Hours_Played,Games_Owned,Total_Spend_USD,Joined_Year,Churn_Flag,Preferred_Genre,Preferred_Device,Friends_Count,Achievement_Points
5428,25-34,Prefer not to say,Canada,Basic,113.8,197.1,91,964.68,2024,1,Fighting,Mobile,39,8679
5429,13-17,Prefer not to say,Poland,Basic,22.4,491.9,22,74.67,2022,0,Puzzle,Handheld,473,34600
5430,45-54,Male,Turkey,Basic,53.4,79.8,60,1592.08,2022,0,Shooter,Handheld,95,7657
5431,18-24,Non-binary,Turkey,Premium,18.2,137.9,49,142.11,2019,1,Sports,Console,179,33786
5432,18-24,Male,Brazil,Free,43.8,182.0,49,82.44,2020,0,RPG,PC,406,33109
5433,18-24,Female,Brazil,Free,51.3,79.8,7,207.94,2023,0,Fighting,Console,147,3807
5434,13-17,Male,Saudi Arabia,Ultimate,78.8,78.1,46,73.34,2016,1,RPG,PC,465,21538
5435,25-34,Non-binary,Spain,Premium,24.4,74.6,11,107.1,2017,0,Fighting,PC,283,48818
5436,13-17,Male,France,Free,13.6,127.3,16,91.92,2023,0,Action,Handheld,383,30564
5437,18-24,Male,Italy,Free,17.7,1207.7,54,79.14,2017,0,Strategy,Handheld,102,2524
5438,18-24,Male,India,Premium,71.6,132.9,57,1310.0,2019,0,Racing,Console,390,23790
5439,35-44,Male,Germany,Free,175.1,266.4,36,1650.05,2017,0,Adventure,Mobile,283,36782
5440,35-44,Female,Japan,Basic,64.6,154.1,51,89.17,2024,0,Simulation,Mobile,210,16172
5441,13-17,Male,South Korea,Free,12.1,102.6,22,361.11,2018,1,Action,Handheld,466,41191
5442,18-24,Female,Japan,Basic,62.8,144.2,104,330.77,2017,0,Fighting,Handheld,364,15701
5443,18-24,Prefer not to say,Turkey,Free,15.6,373.6,37,281.22,2024,0,Adventure,Console,497,366
5444,13-17,Female,Mexico,Basic,25.0,139.2,3,123.67,2018,0,Action,Handheld,236,44596
5445,35-44,Female,UAE,Premium,38.5,122.3,35,147.69,2015,0,Action,Handheld,346,46530
5446,25-34,Male,UAE,Basic,44.0,112.0,113,128.61,2022,0,Adventure,PC,463,49645
5447,18-24,Male,Russia,Free,34.9,45.1,38,18.58,2024,0,Racing,PC,472,12225
5448,18-24,Male,Spain,Free,20.5,517.0,106,49.5,2021,0,Puzzle,Mobile,354,6463
5449,13-17,Male,Mexico,Free,77.3,86.8,55,9.07,2020,0,Racing,Console,396,22257
5450,25-34,Non-binary,India,Basic,21.7,865.5,41,129.63,2021,0,Sports,Console,157,11183
5451,13-17,Male,Australia,Basic,90.3,199.1,38,104.25,2022,0,Puzzle,PC,382,6344
5452,55+,Female,UAE,Free,11.2,802.0,88,155.86,2015,0,Sports,PC,195,10176
5453,35-44,Male,Australia,Premium,39.3,116.8,118,17.08,2021,1,Action,Mobile,225,40720
5454,18-24,Female,Poland,Premium,12.4,61.6,34,232.0,2023,0,Fighting,Console,118,27914
5455,25-34,Male,USA,Basic,17.0,519.0,99,110.72,2018,0,Fighting,PC,310,33034
5456,45-54,Male,Canada,Free,22.0,75.7,11,1555.32,2016,0,Sports,Handheld,288,38709
5457,25-34,Female,France,Premium,111.8,694.1,79,182.92,2015,0,Simulation,Mobile,370,35469
5458,18-24,Male,Australia,Premium,94.3,297.2,14,22.27,2022,0,Fighting,PC,40,18221
5459,18-24,Female,South Korea,Ultimate,66.6,860.4,109,7.2,2023,1,Adventure,Handheld,43,9834
5460,35-44,Male,Japan,Free,34.0,46.0,81,75.73,2017,0,Sports,Handheld,80,42819
5461,25-34,Male,Netherlands,Ultimate,38.5,467.7,21,11.66,2022,0,Shooter,Handheld,118,36239
5462,25-34,Non-binary,Mexico,Free,91.2,60.9,28,18.14,2022,0,Simulation,Handheld,104,38726
5463,35-44,Male,Australia,Basic,58.0,8.4,107,12.82,2015,1,Simulation,Handheld,135,26547
5464,45-54,Female,Germany,Basic,33.6,434.9,102,22.84,2022,0,Sports,Console,303,42909
5465,45-54,Male,Australia,Basic,108.8,147.3,86,485.08,2016,0,Adventure,Mobile,48,16774
5466,13-17,Female,Poland,Basic,63.5,471.0,60,12.79,2016,0,Strategy,PC,308,14449
5467,25-34,Male,Italy,Free,40.2,165.7,34,28.87,2018,0,Fighting,Mobile,258,41490
5468,35-44,Male,Brazil,Premium,22.9,152.3,65,6.39,2024,0,Racing,PC,485,1598
5469,35-44,Male,USA,Basic,21.3,895.4,87,4.22,2021,0,Action,Mobile,417,49666
5470,25-34,Male,USA,Ultimate,25.3,171.0,96,35.9,2016,0,Shooter,Mobile,151,41929
5471,13-17,Male,Germany,Free,47.7,83.9,4,74.53,2019,0,Fighting,Mobile,271,30878
5472,35-44,Female,Australia,Basic,64.6,133.5,105,9.72,2018,0,Action,Console,252,5038
5473,25-34,Female,Canada,Basic,10.4,179.3,107,5.59,2020,1,Strategy,Console,228,34556
5474,13-17,Male,Australia,Basic,7.0,4.9,56,3.3,2017,0,Shooter,Console,182,5132
5475,25-34,Male,Japan,Premium,15.5,267.6,70,67.91,2023,1,Puzzle,Mobile,391,22622
5476,18-24,Male,UAE,Free,23.9,758.0,80,221.94,2015,0,RPG,Handheld,354,42696
5477,18-24,Male,Saudi Arabia,Free,86.2,139.9,10,6.41,2022,0,Fighting,Console,441,27282
5478,<13,Male,Brazil,Premium,26.5,89.6,35,20.66,2020,1,Simulation,Handheld,448,13027
5479,18-24,Male,Brazil,Basic,40.6,236.4,88,276.83,2018,0,Strategy,Mobile,9,29458
5480,25-34,Prefer not to say,Italy,Free,46.3,1202.6,10,39.63,2023,0,Simulation,Console,375,42769
5481,25-34,Female,South Korea,Basic,14.6,260.6,76,46.97,2015,0,Fighting,Handheld,402,36850
5482,25-34,Male,Netherlands,Basic,106.5,192.0,63,96.59,2023,0,Simulation,Handheld,71,29415
5483,35-44,Male,Canada,Premium,19.5,92.9,97,28.09,2016,0,Simulation,Handheld,24,3481
5484,18-24,Female,UAE,Free,115.3,41.1,91,17.0,2020,0,Fighting,Handheld,454,29976
5485,13-17,Male,Italy,Basic,29.9,152.6,25,86.57,2022,0,Simulation,Mobile,324,36048
5486,35-44,Female,Turkey,Basic,25.3,156.0,74,6.88,2016,0,RPG,Handheld,75,44811
5487,13-17,Female,Australia,Premium,13.6,14.6,89,4.86,2019,0,Fighting,PC,479,34515
5488,55+,Female,France,Ultimate,38.8,62.0,32,19.34,2024,1,Fighting,Handheld,111,47166
5489,35-44,Male,Turkey,Basic,201.0,596.2,106,158.87,2024,1,Simulation,Console,308,22695
5490,25-34,Female,South Korea,Free,46.1,108.9,56,312.22,2018,0,Racing,PC,361,645
5491,55+,Non-binary,UK,Free,41.1,7.8,26,26.78,2019,0,Fighting,Handheld,255,41622
5492,13-17,Female,Spain,Free,19.4,1013.7,68,189.7,2024,0,Sports,Console,81,29918
5493,18-24,Female,Canada,Free,53.2,50.9,73,433.79,2018,0,Sports,PC,188,47233
5494,25-34,Male,Australia,Premium,37.6,84.4,27,57.78,2017,0,Puzzle,Handheld,263,33945
5495,18-24,Male,UAE,Premium,31.5,531.0,73,141.83,2018,0,Sports,Console,211,25680
5496,45-54,Female,India,Basic,49.2,60.9,108,897.71,2019,1,Puzzle,PC,15,14444
5497,13-17,Female,South Korea,Free,7.7,14.0,90,18.97,2015,0,Fighting,Console,65,29469
5498,25-34,Female,Netherlands,Free,30.6,192.7,11,38.0,2018,0,Puzzle,Handheld,468,10212
5499,25-34,Female,Russia,Premium,12.7,386.1,53,602.31,2023,0,Fighting,Handheld,193,15837
5500,25-34,Male,Spain,Ultimate,33.9,84.5,102,13.33,2022,0,Simulation,Handheld,151,19437
5501,18-24,Male,Turkey,Free,18.6,128.1,32,68.94,2019,0,Adventure,Mobile,23,2931
5502,18-24,Male,Canada,Basic,19.6,36.0,59,21.28,2017,0,RPG,Handheld,60,31803
5503,35-44,Male,UAE,Free,11.4,44.9,30,422.23,2016,0,Shooter,Console,237,39887
5504,18-24,Female,Australia,Free,80.8,100.9,103,9.23,2022,0,Shooter,Console,237,24946
5505,35-44,Male,Turkey,Free,19.3,323.2,9,49.37,2022,0,Sports,Mobile,425,18964
5506,25-34,Female,France,Basic,20.1,166.9,11,11.35,2019,0,RPG,PC,201,2321
5507,35-44,Female,Brazil,Free,112.7,504.7,87,6.05,2021,0,Racing,Console,42,43802
5508,25-34,Male,China,Free,52.2,1079.6,17,3.17,2015,0,Adventure,Console,427,48460
5509,18-24,Male,Spain,Free,6.5,430.0,96,42.65,2020,0,Racing,Mobile,73,47001
5510,25-34,Female,Germany,Free,100.3,22.0,11,112.78,2024,0,Sports,PC,23,43452
5511,35-44,Prefer not to say,USA,Premium,123.8,105.6,57,56.12,2023,1,Fighting,Mobile,302,2131
5512,18-24,Female,Japan,Free,114.8,425.1,86,77.63,2021,0,Strategy,PC,313,29188
5513,55+,Male,Saudi Arabia,Ultimate,56.5,128.6,50,28.46,2019,0,Action,Handheld,102,21260
5514,25-34,Male,Turkey,Free,13.7,21.3,96,239.02,2020,0,Puzzle,PC,42,1597
5515,13-17,Male,Canada,Free,31.8,76.5,73,162.67,2021,0,Strategy,PC,371,15161
5516,18-24,Male,South Korea,Free,10.4,9.7,81,65.91,2020,0,RPG,Handheld,246,47015
5517,45-54,Female,France,Free,16.6,106.4,53,74.3,2019,0,Sports,Console,493,8751
5518,18-24,Female,Mexico,Free,13.6,65.2,89,27.15,2016,0,Adventure,Console,10,5800
5519,35-44,Male,India,Free,20.1,96.3,80,1010.44,2017,0,Puzzle,Console,333,46252
5520,45-54,Male,Spain,Premium,37.8,612.6,110,183.52,2018,0,Action,Mobile,444,4151
5521,18-24,Male,Turkey,Premium,23.2,30.0,97,46.8,2019,1,RPG,Console,234,20569
5522,13-17,Female,Italy,Ultimate,22.4,62.7,66,42.14,2015,0,Action,Mobile,220,4808
5523,25-34,Male,China,Free,26.2,37.7,43,30.43,2024,0,Puzzle,Handheld,6,34235
5524,18-24,Female,South Korea,Basic,109.9,536.8,39,34.88,2021,1,Strategy,PC,267,22806
5525,35-44,Male,Canada,Free,187.0,576.8,42,79.01,2022,0,Puzzle,Handheld,464,29176
5526,18-24,Female,Spain,Premium,23.1,228.6,76,4.22,2021,0,RPG,Mobile,422,18924
5527,25-34,Male,South Korea,Ultimate,43.3,214.9,107,37.58,2019,0,RPG,PC,12,42772
5528,35-44,Male,Mexico,Premium,16.9,35.1,34,44.85,2015,1,Puzzle,Handheld,121,6578
5529,18-24,Female,USA,Free,61.2,188.5,25,53.92,2023,0,Strategy,Mobile,49,16035
5530,18-24,Female,Turkey,Free,22.6,38.6,78,70.95,2016,0,Puzzle,PC,445,27553
5531,18-24,Male,Spain,Free,18.7,155.9,9,57.27,2024,1,Simulation,Console,154,7105
5532,18-24,Male,Japan,Free,164.2,98.3,94,100.25,2015,0,Shooter,Mobile,214,4305
5533,25-34,Male,Canada,Free,11.2,72.7,12,44.59,2016,0,Shooter,Console,154,16113
5534,35-44,Male,Turkey,Free,4.7,153.5,10,240.33,2018,0,Puzzle,Mobile,8,4864
5535,18-24,Female,Brazil,Free,59.6,334.5,88,146.46,2016,0,Action,Handheld,62,25939
5536,25-34,Female,Turkey,Basic,24.7,1249.6,34,1585.9,2020,0,Action,Console,195,4310
5537,25-34,Male,Brazil,Basic,19.8,287.5,76,156.43,2022,0,RPG,PC,7,5285
5538,18-24,Male,France,Premium,294.5,2283.8,26,17.85,2023,1,Shooter,PC,229,13425
5539,18-24,Male,Australia,Free,59.4,188.9,96,43.16,2022,0,Sports,Handheld,466,38054
5540,45-54,Male,Germany,Free,31.6,1262.3,35,25.51,2022,1,Fighting,Mobile,43,43291
5541,25-34,Male,Mexico,Basic,18.8,250.3,77,55.25,2023,0,Action,Console,277,27508
5542,25-34,Female,UAE,Basic,47.3,197.9,83,283.38,2022,0,Adventure,Mobile,236,46496
5543,25-34,Male,Italy,Free,8.3,121.3,56,33.59,2016,0,Adventure,Handheld,376,39664
5544,<13,Female,India,Premium,21.9,212.5,77,23.27,2021,0,Fighting,Console,210,32324
5545,25-34,Female,Mexico,Free,32.1,249.1,56,118.44,2017,0,Strategy,PC,129,27169
5546,25-34,Female,France,Free,39.3,27.1,86,16.07,2015,0,Action,Mobile,453,9095
5547,25-34,Non-binary,Australia,Basic,29.5,343.8,48,14.71,2024,0,Simulation,Console,456,39661
5548,18-24,Female,Mexico,Free,19.0,25.0,23,96.83,2023,0,Sports,Mobile,299,12322
5549,13-17,Female,Japan,Basic,69.2,344.3,65,3.72,2022,0,Sports,Console,270,39481
5550,18-24,Male,Brazil,Free,8.8,304.5,8,26.47,2020,0,Racing,Console,164,48252
5551,45-54,Male,Australia,Free,26.5,816.9,109,197.11,2016,0,RPG,Handheld,37,24266
5552,18-24,Male,France,Ultimate,21.9,52.7,103,3.49,2015,0,Action,Mobile,497,46908
5553,25-34,Female,Italy,Free,74.4,45.4,117,3.89,2024,0,Shooter,Handheld,425,47773
5554,13-17,Non-binary,UAE,Premium,22.9,560.4,117,6.35,2020,0,Racing,Handheld,276,46144
5555,<13,Male,Poland,Free,47.0,40.9,98,0.91,2019,0,RPG,Console,19,49066
5556,25-34,Female,USA,Basic,43.2,36.3,13,939.17,2016,0,Puzzle,Mobile,458,6262
5557,25-34,Female,Russia,Free,7.6,190.6,108,65.41,2015,0,Racing,Console,360,26064
5558,25-34,Female,Russia,Premium,31.4,140.3,49,19.97,2017,0,Sports,Console,483,12534
5559,18-24,Female,USA,Premium,8.2,178.8,105,7.88,2019,1,Fighting,PC,71,6409
5560,35-44,Prefer not to say,Russia,Free,43.9,283.0,10,1483.0,2023,0,Fighting,Handheld,298,39614
5561,13-17,Male,UK,Free,18.5,284.9,3,145.84,2022,1,Action,PC,55,13629
5562,18-24,Male,Japan,Ultimate,85.6,135.2,28,45.03,2023,0,Adventure,Mobile,476,34787
5563,25-34,Male,Poland,Ultimate,28.7,157.2,27,340.11,2019,0,Fighting,Console,475,733
5564,18-24,Male,Netherlands,Basic,17.9,137.0,85,97.82,2018,0,Sports,Mobile,328,49351
5565,18-24,Male,Turkey,Basic,86.5,154.8,11,25.71,2017,0,Racing,PC,417,13472
5566,25-34,Female,Netherlands,Premium,16.5,28.1,88,21.99,2017,0,Shooter,PC,392,10169
5567,25-34,Female,India,Free,67.7,367.8,12,22.52,2018,0,Action,PC,155,4408
5568,35-44,Female,Canada,Premium,48.1,522.6,7,11.89,2019,0,Strategy,PC,37,31800
5569,18-24,Male,UAE,Basic,24.7,318.9,119,289.27,2024,0,RPG,Console,358,32565
5570,13-17,Male,UK,Premium,11.4,290.8,42,25.1,2021,0,Racing,PC,387,25868
5571,18-24,Male,Saudi Arabia,Free,89.4,45.2,96,415.62,2023,1,Adventure,Handheld,82,39317
5572,55+,Male,Spain,Basic,49.4,27.2,10,15.75,2018,0,Simulation,Handheld,485,34090
5573,25-34,Male,Canada,Basic,17.9,402.2,61,22.23,2019,0,Simulation,Handheld,480,9999
5574,25-34,Male,Canada,Premium,40.3,153.6,64,27.7,2019,0,Adventure,PC,55,44377
5575,<13,Male,Spain,Premium,74.1,181.9,28,14.17,2018,0,Adventure,PC,43,35367
5576,25-34,Female,USA,Ultimate,36.2,192.0,26,22.65,2017,0,Action,Handheld,472,41496
5577,<13,Male,Australia,Ultimate,40.1,202.0,93,124.69,2021,0,Fighting,Handheld,347,39780
5578,25-34,Non-binary,Mexico,Basic,75.6,322.4,91,331.29,2019,1,Sports,Handheld,306,41908
5579,45-54,Male,Mexico,Free,113.3,132.4,52,85.51,2016,1,Puzzle,PC,209,48561
5580,55+,Prefer not to say,Japan,Basic,30.1,15.1,74,9.15,2023,0,Sports,PC,323,43612
5581,25-34,Male,Saudi Arabia,Ultimate,11.4,339.0,4,22.21,2015,0,Action,Console,310,27647
5582,25-34,Female,Netherlands,Free,11.7,296.8,106,22.92,2018,1,Sports,Mobile,306,43971
5583,45-54,Male,Mexico,Basic,19.1,31.4,22,699.77,2021,1,Shooter,Handheld,227,29678
5584,25-34,Female,USA,Free,15.7,36.6,10,239.45,2022,0,Strategy,Mobile,327,34405
5585,13-17,Male,Japan,Free,8.6,428.2,4,337.42,2024,0,RPG,Console,333,37992
5586,25-34,Male,Australia,Premium,145.2,568.4,7,18.85,2020,0,Adventure,Mobile,192,25589
5587,18-24,Female,France,Premium,50.5,6.1,63,8.08,2021,0,Action,PC,321,14067
5588,25-34,Male,South Korea,Basic,21.8,251.9,114,129.03,2023,0,Puzzle,PC,9,10581
5589,25-34,Male,Spain,Premium,32.3,113.9,87,27.38,2020,0,Action,Console,140,23245
5590,25-34,Male,India,Free,7.9,162.2,67,84.55,2021,0,Shooter,Handheld,198,10560
5591,18-24,Female,UAE,Free,83.6,173.7,88,101.36,2016,0,Racing,Handheld,102,18979
5592,13-17,Male,South Korea,Premium,7.0,59.5,111,30.18,2021,0,Sports,PC,84,29079
5593,25-34,Male,South Korea,Basic,49.8,324.8,101,246.21,2021,1,Shooter,Handheld,352,22034
5594,35-44,Male,India,Free,7.6,65.0,30,6.11,2016,0,Adventure,PC,14,44914
5595,25-34,Female,UAE,Premium,23.8,363.7,105,64.33,2019,0,Strategy,Console,48,11527
5596,18-24,Female,Russia,Ultimate,89.5,474.8,116,151.07,2018,0,Simulation,Handheld,341,15873
5597,45-54,Male,USA,Premium,9.0,52.1,76,701.63,2021,1,Shooter,Console,183,13341
5598,45-54,Male,Russia,Premium,29.4,53.7,21,66.83,2018,1,Strategy,Console,311,19229
5599,18-24,Male,Poland,Free,54.7,170.1,48,360.01,2023,0,Simulation,Handheld,368,11563
5600,<13,Male,Spain,Free,48.0,901.8,107,326.24,2023,0,Adventure,Console,347,8640
5601,35-44,Male,Mexico,Premium,35.0,72.9,17,1817.47,2019,0,RPG,Console,83,2213
5602,35-44,Male,Germany,Basic,49.2,91.5,67,88.73,2022,1,Simulation,Handheld,353,29440
5603,55+,Male,Saudi Arabia,Free,20.3,218.2,79,1185.74,2017,0,Strategy,PC,200,18723
5604,45-54,Non-binary,Brazil,Basic,155.4,326.4,100,184.03,2018,0,Adventure,PC,88,12936
5605,25-34,Male,Germany,Premium,9.1,279.3,96,5.47,2016,0,Puzzle,Mobile,299,38146
5606,25-34,Female,Brazil,Free,83.9,154.3,9,57.0,2017,0,Shooter,Mobile,274,47082
5607,<13,Male,Australia,Premium,38.5,102.9,40,13.81,2018,0,RPG,Console,172,19094
5608,18-24,Male,Canada,Free,54.3,221.0,114,542.06,2023,1,Action,PC,242,29494
5609,25-34,Female,Netherlands,Free,62.5,3.2,86,70.31,2018,0,Action,Console,457,24839
5610,25-34,Male,South Korea,Premium,51.7,1398.4,100,7.54,2015,0,Racing,Handheld,134,24805
5611,25-34,Male,Netherlands,Free,17.3,118.8,96,205.24,2016,0,Racing,Mobile,459,19065
5612,35-44,Female,Germany,Free,26.3,184.7,59,396.36,2021,1,Racing,PC,443,15244
5613,18-24,Male,Turkey,Ultimate,10.4,1843.2,69,29.82,2016,1,Fighting,Console,41,48614
5614,25-34,Male,China,Premium,26.1,61.0,41,27.92,2017,1,Racing,Handheld,289,44234
5615,13-17,Male,Saudi Arabia,Basic,42.9,2437.0,112,73.88,2024,0,Puzzle,Console,64,7245
5616,18-24,Male,Russia,Free,53.8,360.5,68,3.61,2017,0,Action,Handheld,46,49867
5617,35-44,Female,China,Free,45.3,253.6,48,158.31,2022,0,RPG,Console,2,11325
5618,25-34,Male,South Korea,Basic,8.1,321.4,61,690.19,2021,0,Shooter,Mobile,417,18342
5619,55+,Male,Australia,Free,21.1,54.1,5,20.57,2015,0,Fighting,PC,45,11016
5620,18-24,Male,Germany,Basic,19.5,20.5,7,866.61,2022,0,Fighting,PC,480,32892
5621,25-34,Male,Australia,Basic,11.6,36.0,75,242.8,2017,0,Shooter,PC,481,36755
5622,18-24,Prefer not to say,Turkey,Basic,17.0,547.2,103,48.64,2019,0,Fighting,PC,123,19631
5623,18-24,Male,Mexico,Free,33.1,48.3,6,141.49,2021,0,RPG,PC,205,19738
5624,35-44,Non-binary,Netherlands,Free,102.6,20.4,29,599.76,2017,0,Action,Mobile,402,17377
5625,25-34,Female,Japan,Ultimate,15.4,134.9,51,67.54,2022,0,Shooter,Handheld,312,15804
5626,45-54,Female,USA,Ultimate,13.4,295.8,81,98.38,2022,1,Racing,PC,483,4963
5627,18-24,Male,Spain,Basic,20.5,155.5,28,24.45,2023,0,Sports,Console,10,24961
5628,35-44,Male,India,Premium,43.4,307.3,57,45.61,2020,1,Fighting,Console,26,23085
5629,13-17,Female,Canada,Premium,88.1,593.5,63,156.21,2016,0,Sports,Handheld,68,9962
5630,45-54,Female,India,Free,30.9,294.6,38,41.66,2022,0,Puzzle,PC,424,19982
5631,18-24,Male,Saudi Arabia,Free,10.4,123.4,83,25.66,2024,0,Strategy,PC,439,41876
5632,18-24,Male,Mexico,Free,12.3,77.2,49,306.89,2016,1,Adventure,Handheld,361,18146
5633,25-34,Male,USA,Basic,38.5,374.3,108,112.59,2023,0,Strategy,Mobile,398,22796
5634,45-54,Female,Japan,Basic,73.4,206.5,12,26.57,2016,0,Simulation,Handheld,8,5310
5635,<13,Male,Spain,Ultimate,141.5,52.8,45,756.88,2021,0,Shooter,Mobile,133,46689
5636,18-24,Female,Poland,Premium,12.9,708.1,102,1300.4,2017,0,Shooter,PC,126,47345
5637,35-44,Female,Saudi Arabia,Premium,37.0,203.3,83,250.11,2015,1,Shooter,Mobile,338,25833
5638,18-24,Female,Saudi Arabia,Ultimate,14.5,324.9,97,9.1,2022,0,Racing,Mobile,478,47088
5639,18-24,Male,Brazil,Premium,16.1,92.7,45,100.54,2021,0,Action,Mobile,481,43431
5640,18-24,Male,China,Free,15.1,576.4,5,132.02,2017,0,Puzzle,Console,101,6293
5641,18-24,Non-binary,France,Free,25.3,22.1,65,5.07,2015,0,Simulation,Console,283,44675
5642,45-54,Female,Germany,Basic,16.3,1108.3,35,326.39,2024,0,Sports,PC,290,26997
5643,35-44,Female,China,Premium,240.6,14.5,35,74.72,2018,0,Puzzle,PC,307,36022
5644,25-34,Male,Poland,Free,22.9,28.4,111,294.08,2019,0,Racing,Handheld,446,10331
5645,55+,Female,China,Premium,73.0,200.8,111,34.53,2017,0,Fighting,Handheld,7,2261
5646,25-34,Male,Russia,Ultimate,19.5,78.5,31,112.88,2019,0,Racing,PC,412,24445
5647,13-17,Male,Saudi Arabia,Basic,197.7,100.1,118,121.25,2015,0,Adventure,Console,256,13900
5648,18-24,Female,India,Basic,43.4,78.5,36,72.45,2021,0,Simulation,PC,169,21733
5649,18-24,Male,Netherlands,Premium,64.7,58.0,40,114.1,2016,1,Simulation,Mobile,146,2769
5650,13-17,Female,Russia,Free,20.6,217.1,99,44.45,2019,1,Fighting,Console,132,45736
5651,45-54,Male,Germany,Free,72.3,140.0,40,9.26,2024,0,Racing,Console,58,21020
5652,35-44,Female,Canada,Premium,43.3,429.1,61,2.55,2016,0,Action,Handheld,56,8076
5653,18-24,Male,Germany,Premium,24.5,163.4,12,21.63,2022,0,Strategy,Console,166,16887
5654,25-34,Female,Brazil,Basic,14.0,90.0,119,178.79,2017,0,RPG,Handheld,2,30106
5655,25-34,Male,USA,Ultimate,27.4,375.9,82,11.49,2015,1,Racing,Mobile,71,4351
5656,45-54,Female,Italy,Free,25.6,16.5,92,268.06,2020,0,Shooter,Console,296,23148
5657,45-54,Female,Mexico,Basic,66.4,6.7,13,440.0,2022,0,Puzzle,Mobile,209,6376
5658,25-34,Male,Spain,Basic,27.5,22.1,30,110.95,2021,0,RPG,Handheld,454,1278
5659,35-44,Male,Italy,Free,7.1,98.3,40,42.57,2020,1,Puzzle,Mobile,254,33732
5660,25-34,Female,Mexico,Free,55.5,237.4,17,253.93,2019,1,Simulation,Mobile,84,392
5661,25-34,Female,Spain,Ultimate,93.2,6.0,73,309.68,2022,0,Puzzle,PC,37,43318
5662,13-17,Female,Canada,Free,8.7,146.4,103,38.95,2024,1,Strategy,Mobile,356,17021
5663,13-17,Female,Russia,Free,140.3,97.0,22,62.01,2018,0,Fighting,Mobile,153,29878
5664,25-34,Male,Netherlands,Basic,101.2,174.9,56,16.12,2021,0,Simulation,Handheld,33,1459
5665,18-24,Male,Australia,Free,20.0,15.0,62,83.87,2016,0,Racing,Handheld,214,15567
5666,<13,Male,India,Ultimate,13.5,3423.2,57,2.46,2023,0,Strategy,Console,148,47442
5667,25-34,Male,Brazil,Free,76.9,154.3,15,35.21,2022,0,Fighting,PC,160,28630
5668,<13,Female,Russia,Basic,11.1,34.4,93,15.18,2018,0,Simulation,PC,19,44703
5669,25-34,Male,France,Free,19.4,173.4,54,47.84,2021,0,Strategy,Handheld,405,21442
5670,25-34,Non-binary,Poland,Premium,11.6,892.3,16,16.56,2015,0,Racing,Handheld,125,40395
5671,55+,Female,Netherlands,Basic,33.3,31.7,84,3.1,2019,0,RPG,PC,343,37479
5672,25-34,Female,China,Free,106.9,24.7,89,20.47,2016,1,Sports,PC,100,15239
5673,13-17,Female,France,Ultimate,44.7,128.8,104,26.75,2016,1,Shooter,Mobile,2,5545
5674,25-34,Male,China,Free,74.8,142.7,24,269.84,2016,0,Puzzle,Console,449,808
5675,35-44,Female,UK,Basic,25.0,347.7,80,20.87,2016,0,Fighting,Mobile,58,29216
5676,55+,Male,UK,Ultimate,35.8,871.6,115,15.31,2019,0,Adventure,PC,413,38435
5677,18-24,Male,Canada,Premium,12.4,378.4,80,9.14,2018,0,Puzzle,Handheld,353,25968
5678,18-24,Female,Germany,Premium,30.6,28.1,25,303.03,2015,1,Action,Handheld,50,31322
5679,45-54,Male,USA,Free,18.2,41.0,46,39.07,2020,0,Sports,PC,2,45278
5680,18-24,Prefer not to say,UAE,Free,29.1,56.9,55,82.15,2017,0,Action,Handheld,450,26028
5681,25-34,Female,Netherlands,Free,27.6,377.4,112,5.39,2022,0,Puzzle,Console,274,31112
5682,18-24,Female,Italy,Ultimate,25.8,307.4,1,3.93,2016,0,Adventure,Console,268,33554
5683,<13,Male,Poland,Ultimate,178.8,674.4,50,14.11,2022,0,Shooter,Mobile,71,600
5684,18-24,Female,Turkey,Free,136.2,290.0,50,623.18,2020,1,RPG,Mobile,280,22354
5685,18-24,Male,Japan,Free,102.8,69.9,33,10.62,2019,0,Simulation,Handheld,405,19621
5686,25-34,Female,Germany,Free,139.2,117.2,113,21.35,2024,0,Racing,Handheld,339,33863
5687,45-54,Male,India,Free,103.1,25.7,116,55.67,2020,1,Sports,Mobile,26,8039
5688,18-24,Female,Japan,Free,32.5,315.4,71,21.38,2020,0,Puzzle,PC,322,9275
5689,35-44,Male,Russia,Premium,30.0,70.0,102,111.91,2018,0,Racing,Mobile,176,1920
5690,13-17,Male,Spain,Premium,40.0,644.9,109,15.7,2015,0,Action,PC,466,28605
5691,25-34,Male,Italy,Premium,28.0,305.0,92,10.47,2016,0,Puzzle,Console,140,32231
5692,13-17,Male,Italy,Basic,14.4,1518.7,103,3218.72,2022,0,Adventure,Handheld,170,14834
5693,45-54,Female,Brazil,Premium,42.0,245.6,28,13.39,2023,0,Action,Mobile,383,16300
5694,35-44,Male,Brazil,Premium,9.5,240.2,32,179.96,2018,0,Adventure,Mobile,320,17233
5695,25-34,Male,Spain,Basic,37.0,119.2,88,13.29,2022,0,Shooter,PC,64,11753
5696,35-44,Male,Japan,Free,14.9,93.6,8,5.41,2024,0,Sports,Handheld,245,8525
5697,25-34,Male,Turkey,Free,31.0,108.8,44,47.68,2020,1,Strategy,Handheld,380,17530
5698,55+,Male,Canada,Premium,38.6,492.2,96,7.31,2015,1,Adventure,Mobile,369,13459
5699,25-34,Female,Brazil,Ultimate,25.0,29.4,28,30.27,2020,0,Sports,PC,218,17199
